id,name,city,code,phone_prefix,state_id:id,country_id:id
153467,153467,SIACHOQUE,15740,8,res_country_state_co_15,base.co
153468,153468,SIACHOQUE,15740,8,res_country_state_co_15,base.co
153480,153480,SORACÁ,15764,8,res_country_state_co_15,base.co
153487,153487,SORACÁ,15764,8,res_country_state_co_15,base.co
153601,153601,JENESANO,15367,8,res_country_state_co_15,base.co
153607,153607,JENESANO,15367,8,res_country_state_co_15,base.co
153608,153608,JENESANO,15367,8,res_country_state_co_15,base.co
153610,153610,BOYACÁ,15104,8,res_country_state_co_15,base.co
153617,153617,BOYACÁ,15104,8,res_country_state_co_15,base.co
153620,153620,NUEVO COLÓN,15494,8,res_country_state_co_15,base.co
153627,153627,NUEVO COLÓN,15494,8,res_country_state_co_15,base.co
153630,153630,TURMEQUÉ,15835,8,res_country_state_co_15,base.co
153637,153637,TURMEQUÉ,15835,8,res_country_state_co_15,base.co
153640,153640,VENTAQUEMADA,15861,8,res_country_state_co_15,base.co
153647,153647,VENTAQUEMADA,15861,8,res_country_state_co_15,base.co
153648,153648,VENTAQUEMADA,15861,8,res_country_state_co_15,base.co
153649,153649,VENTAQUEMADA,15861,8,res_country_state_co_15,base.co
153660,153660,SAMACÁ,15646,8,res_country_state_co_15,base.co
153667,153667,SAMACÁ,15646,8,res_country_state_co_15,base.co
153668,153668,SAMACÁ,15646,8,res_country_state_co_15,base.co
153801,153801,RÁQUIRA,15600,8,res_country_state_co_15,base.co
153807,153807,RÁQUIRA,15600,8,res_country_state_co_15,base.co
153808,153808,RÁQUIRA,15600,8,res_country_state_co_15,base.co
153809,153809,RÁQUIRA,15600,8,res_country_state_co_15,base.co
153820,153820,SAN MIGUEL DE SEMA,15676,8,res_country_state_co_15,base.co
153827,153827,SAN MIGUEL DE SEMA,15676,8,res_country_state_co_15,base.co
153840,153840,TINJACÁ,15808,8,res_country_state_co_15,base.co
153847,153847,TINJACÁ,15808,8,res_country_state_co_15,base.co
153860,153860,SUTAMARCHÁN,15776,8,res_country_state_co_15,base.co
153867,153867,SUTAMARCHÁN,15776,8,res_country_state_co_15,base.co
153880,153880,SÁCHICA,15638,8,res_country_state_co_15,base.co
153887,153887,SÁCHICA,15638,8,res_country_state_co_15,base.co
154001,154001,VILLA DE LEYVA,15407,8,res_country_state_co_15,base.co
154007,154007,VILLA DE LEYVA,15407,8,res_country_state_co_15,base.co
154020,154020,CHÍQUIZA,15232,8,res_country_state_co_15,base.co
154027,154027,CHÍQUIZA,15232,8,res_country_state_co_15,base.co
154040,154040,SORA,15762,8,res_country_state_co_15,base.co
154047,154047,SORA,15762,8,res_country_state_co_15,base.co
154060,154060,CUCAITA,15224,8,res_country_state_co_15,base.co
154067,154067,CUCAITA,15224,8,res_country_state_co_15,base.co
154080,154080,MOTAVITA,15476,8,res_country_state_co_15,base.co
154087,154087,MOTAVITA,15476,8,res_country_state_co_15,base.co
154201,154201,ARCABUCO,15051,8,res_country_state_co_15,base.co
154207,154207,ARCABUCO,15051,8,res_country_state_co_15,base.co
154220,154220,GACHANTIVÁ,15293,8,res_country_state_co_15,base.co
154227,154227,GACHANTIVÁ,15293,8,res_country_state_co_15,base.co
154240,154240,SANTA SOFÍA,15696,8,res_country_state_co_15,base.co
154247,154247,SANTA SOFÍA,15696,8,res_country_state_co_15,base.co
154260,154260,MONIQUIRÁ,15469,8,res_country_state_co_15,base.co
154267,154267,MONIQUIRÁ,15469,8,res_country_state_co_15,base.co
154268,154268,MONIQUIRÁ,15469,8,res_country_state_co_15,base.co
154269,154269,MONIQUIRÁ,15469,8,res_country_state_co_15,base.co
154401,154401,TOGÜÍ,15816,8,res_country_state_co_15,base.co
154407,154407,TOGÜÍ,15816,8,res_country_state_co_15,base.co
154420,154420,CHITARAQUE,15185,8,res_country_state_co_15,base.co
154427,154427,CHITARAQUE,15185,8,res_country_state_co_15,base.co
154428,154428,CHITARAQUE,15185,8,res_country_state_co_15,base.co
154440,154440,SANTANA,15686,8,res_country_state_co_15,base.co
154447,154447,SANTANA,15686,8,res_country_state_co_15,base.co
154448,154448,SANTANA,15686,8,res_country_state_co_15,base.co
154460,154460,SAN JOSÉ DE PARE,15664,8,res_country_state_co_15,base.co
154467,154467,SAN JOSÉ DE PARE,15664,8,res_country_state_co_15,base.co
154601,154601,SABOYÁ,15632,8,res_country_state_co_15,base.co
154607,154607,SABOYÁ,15632,8,res_country_state_co_15,base.co
154608,154608,SABOYÁ,15632,8,res_country_state_co_15,base.co
154609,154609,SABOYÁ,15632,8,res_country_state_co_15,base.co
154617,154617,SABOYÁ,15632,8,res_country_state_co_15,base.co
154640,154640,CHIQUINQUIRÁ,15176,8,res_country_state_co_15,base.co
154647,154647,CHIQUINQUIRÁ,15176,8,res_country_state_co_15,base.co
154648,154648,CHIQUINQUIRÁ,15176,8,res_country_state_co_15,base.co
154660,154660,CALDAS,15131,8,res_country_state_co_15,base.co
154667,154667,CALDAS,15131,8,res_country_state_co_15,base.co
154670,154670,BRICEÑO,15106,8,res_country_state_co_15,base.co
154677,154677,BRICEÑO,15106,8,res_country_state_co_15,base.co
154680,154680,TUNUNGUÁ,15832,8,res_country_state_co_15,base.co
154687,154687,TUNUNGUÁ,15832,8,res_country_state_co_15,base.co
154801,154801,PAUNA,15531,8,res_country_state_co_15,base.co
154807,154807,PAUNA,15531,8,res_country_state_co_15,base.co
154808,154808,PAUNA,15531,8,res_country_state_co_15,base.co
154820,154820,MARIPÍ,15442,8,res_country_state_co_15,base.co
154827,154827,MARIPÍ,15442,8,res_country_state_co_15,base.co
154828,154828,MARIPÍ,15442,8,res_country_state_co_15,base.co
154840,154840,BUENAVISTA,15109,8,res_country_state_co_15,base.co
154847,154847,BUENAVISTA,15109,8,res_country_state_co_15,base.co
154848,154848,BUENAVISTA,15109,8,res_country_state_co_15,base.co
154860,154860,COPER,15212,8,res_country_state_co_15,base.co
154867,154867,COPER,15212,8,res_country_state_co_15,base.co
154880,154880,MUZO,15480,8,res_country_state_co_15,base.co
154887,154887,MUZO,15480,8,res_country_state_co_15,base.co
155001,155001,LA VICTORIA,15401,8,res_country_state_co_15,base.co
155007,155007,LA VICTORIA,15401,8,res_country_state_co_15,base.co
155020,155020,QUÍPAMA,15580,8,res_country_state_co_15,base.co
155027,155027,QUÍPAMA,15580,8,res_country_state_co_15,base.co
155028,155028,QUÍPAMA,15580,8,res_country_state_co_15,base.co
155040,155040,SAN PABLO DE BORBUR,15681,8,res_country_state_co_15,base.co
155047,155047,SAN PABLO DE BORBUR,15681,8,res_country_state_co_15,base.co
155048,155048,SAN PABLO DE BORBUR,15681,8,res_country_state_co_15,base.co
155060,155060,OTANCHE,15507,8,res_country_state_co_15,base.co
155067,155067,OTANCHE,15507,8,res_country_state_co_15,base.co
155068,155068,OTANCHE,15507,8,res_country_state_co_15,base.co
155201,155201,PUERTO BOYACÁ,15572,8,res_country_state_co_15,base.co
155207,155207,PUERTO BOYACÁ,15572,8,res_country_state_co_15,base.co
155208,155208,PUERTO BOYACÁ,15572,8,res_country_state_co_15,base.co
155209,155209,PUERTO BOYACÁ,15572,8,res_country_state_co_15,base.co
155217,155217,PUERTO BOYACÁ,15572,8,res_country_state_co_15,base.co
155218,155218,PUERTO BOYACÁ,15572,8,res_country_state_co_15,base.co
155219,155219,PUERTO BOYACÁ,15572,8,res_country_state_co_15,base.co
170001,170001,MANIZALES,17001,6,res_country_state_co_17,base.co
170002,170002,MANIZALES,17001,6,res_country_state_co_17,base.co
170003,170003,MANIZALES,17001,6,res_country_state_co_17,base.co
170004,170004,MANIZALES,17001,6,res_country_state_co_17,base.co
170006,170006,MANIZALES,17001,6,res_country_state_co_17,base.co
170007,170007,MANIZALES,17001,6,res_country_state_co_17,base.co
170008,170008,MANIZALES,17001,6,res_country_state_co_17,base.co
170009,170009,MANIZALES,17001,6,res_country_state_co_17,base.co
170017,170017,MANIZALES,17001,6,res_country_state_co_17,base.co
171001,171001,NEIRA,17486,6,res_country_state_co_17,base.co
171007,171007,NEIRA,17486,6,res_country_state_co_17,base.co
171008,171008,NEIRA,17486,6,res_country_state_co_17,base.co
171020,171020,FILADELFIA,17272,6,res_country_state_co_17,base.co
171027,171027,FILADELFIA,17272,6,res_country_state_co_17,base.co
171028,171028,FILADELFIA,17272,6,res_country_state_co_17,base.co
171040,171040,ARANZAZU,17050,6,res_country_state_co_17,base.co
171047,171047,ARANZAZU,17050,6,res_country_state_co_17,base.co
172001,172001,SALAMINA,17653,6,res_country_state_co_17,base.co
172007,172007,SALAMINA,17653,6,res_country_state_co_17,base.co
172008,172008,SALAMINA,17653,6,res_country_state_co_17,base.co
172009,172009,SALAMINA,17653,6,res_country_state_co_17,base.co
172020,172020,AGUADAS,17013,6,res_country_state_co_17,base.co
172027,172027,AGUADAS,17013,6,res_country_state_co_17,base.co
172028,172028,AGUADAS,17013,6,res_country_state_co_17,base.co
172029,172029,AGUADAS,17013,6,res_country_state_co_17,base.co
172040,172040,PÁCORA,17513,6,res_country_state_co_17,base.co
172047,172047,PÁCORA,17513,6,res_country_state_co_17,base.co
172048,172048,PÁCORA,17513,6,res_country_state_co_17,base.co
172060,172060,LA MERCED,17388,6,res_country_state_co_17,base.co
172067,172067,LA MERCED,17388,6,res_country_state_co_17,base.co
173001,173001,MARULANDA,17446,6,res_country_state_co_17,base.co
173007,173007,MARULANDA,17446,6,res_country_state_co_17,base.co
173020,173020,MANZANARES,17433,6,res_country_state_co_17,base.co
173027,173027,MANZANARES,17433,6,res_country_state_co_17,base.co
173028,173028,MANZANARES,17433,6,res_country_state_co_17,base.co
173040,173040,MARQUETALIA,17444,6,res_country_state_co_17,base.co
173047,173047,MARQUETALIA,17444,6,res_country_state_co_17,base.co
173048,173048,MARQUETALIA,17444,6,res_country_state_co_17,base.co
173060,173060,PENSILVANIA,17541,6,res_country_state_co_17,base.co
173067,173067,PENSILVANIA,17541,6,res_country_state_co_17,base.co
173068,173068,PENSILVANIA,17541,6,res_country_state_co_17,base.co
173069,173069,PENSILVANIA,17541,6,res_country_state_co_17,base.co
174001,174001,SAMANÁ,17662,6,res_country_state_co_17,base.co
174007,174007,SAMANÁ,17662,6,res_country_state_co_17,base.co
174008,174008,SAMANÁ,17662,6,res_country_state_co_17,base.co
174009,174009,SAMANÁ,17662,6,res_country_state_co_17,base.co
174030,174030,VICTORIA,17867,6,res_country_state_co_17,base.co
174037,174037,VICTORIA,17867,6,res_country_state_co_17,base.co
174038,174038,VICTORIA,17867,6,res_country_state_co_17,base.co
175001,175001,NORCASIA,17495,6,res_country_state_co_17,base.co
175007,175007,NORCASIA,17495,6,res_country_state_co_17,base.co
175030,175030,LA DORADA,17380,6,res_country_state_co_17,base.co
175031,175031,LA DORADA,17380,6,res_country_state_co_17,base.co
175037,175037,LA DORADA,17380,6,res_country_state_co_17,base.co
175038,175038,LA DORADA,17380,6,res_country_state_co_17,base.co
176001,176001,VILLAMARÍA,17873,6,res_country_state_co_17,base.co
176007,176007,VILLAMARÍA,17873,6,res_country_state_co_17,base.co
176008,176008,VILLAMARÍA,17873,6,res_country_state_co_17,base.co
176020,176020,CHINCHINÁ,17174,6,res_country_state_co_17,base.co
176027,176027,CHINCHINÁ,17174,6,res_country_state_co_17,base.co
176028,176028,CHINCHINÁ,17174,6,res_country_state_co_17,base.co
176040,176040,PALESTINA,17524,6,res_country_state_co_17,base.co
176047,176047,PALESTINA,17524,6,res_country_state_co_17,base.co
176048,176048,PALESTINA,17524,6,res_country_state_co_17,base.co
177001,177001,BELALCÁZAR,17088,6,res_country_state_co_17,base.co
177007,177007,BELALCÁZAR,17088,6,res_country_state_co_17,base.co
177020,177020,VITERBO,17877,6,res_country_state_co_17,base.co
177027,177027,VITERBO,17877,6,res_country_state_co_17,base.co
177040,177040,SAN JOSÉ,17665,6,res_country_state_co_17,base.co
177047,177047,SAN JOSÉ,17665,6,res_country_state_co_17,base.co
177060,177060,RISARALDA,17616,6,res_country_state_co_17,base.co
177067,177067,RISARALDA,17616,6,res_country_state_co_17,base.co
177068,177068,RISARALDA,17616,6,res_country_state_co_17,base.co
177080,177080,ANSERMA,17042,6,res_country_state_co_17,base.co
177087,177087,ANSERMA,17042,6,res_country_state_co_17,base.co
177088,177088,ANSERMA,17042,6,res_country_state_co_17,base.co
177089,177089,ANSERMA,17042,6,res_country_state_co_17,base.co
178001,178001,MARMATO,17442,6,res_country_state_co_17,base.co
178007,178007,MARMATO,17442,6,res_country_state_co_17,base.co
178020,178020,SUPÍA,17777,6,res_country_state_co_17,base.co
178027,178027,SUPÍA,17777,6,res_country_state_co_17,base.co
178028,178028,SUPÍA,17777,6,res_country_state_co_17,base.co
178040,178040,RIOSUCIO,17614,6,res_country_state_co_17,base.co
178047,178047,RIOSUCIO,17614,6,res_country_state_co_17,base.co
178048,178048,RIOSUCIO,17614,6,res_country_state_co_17,base.co
178049,178049,RIOSUCIO,17614,6,res_country_state_co_17,base.co
178057,178057,RIOSUCIO,17614,6,res_country_state_co_17,base.co
180001,180001,FLORENCIA,18001,8,res_country_state_co_18,base.co
180002,180002,FLORENCIA,18001,8,res_country_state_co_18,base.co
180007,180007,FLORENCIA,18001,8,res_country_state_co_18,base.co
180008,180008,FLORENCIA,18001,8,res_country_state_co_18,base.co
180009,180009,FLORENCIA,18001,8,res_country_state_co_18,base.co
180017,180017,FLORENCIA,18001,8,res_country_state_co_18,base.co
181010,181010,EL DONCELLO,18247,8,res_country_state_co_18,base.co
181017,181017,EL DONCELLO,18247,8,res_country_state_co_18,base.co
181018,181018,EL DONCELLO,18247,8,res_country_state_co_18,base.co
181019,181019,EL DONCELLO,18247,8,res_country_state_co_18,base.co
181030,181030,EL PAUJÍL,18256,8,res_country_state_co_18,base.co
181037,181037,EL PAUJÍL,18256,8,res_country_state_co_18,base.co
181038,181038,EL PAUJÍL,18256,8,res_country_state_co_18,base.co
181039,181039,EL PAUJÍL,18256,8,res_country_state_co_18,base.co
181050,181050,LA MONTAÑITA,18410,8,res_country_state_co_18,base.co
181057,181057,LA MONTAÑITA,18410,8,res_country_state_co_18,base.co
181058,181058,LA MONTAÑITA,18410,8,res_country_state_co_18,base.co
181059,181059,LA MONTAÑITA,18410,8,res_country_state_co_18,base.co
181067,181067,LA MONTAÑITA,18410,8,res_country_state_co_18,base.co
182010,182010,SAN VICENTE DEL CAGUÁN,18753,8,res_country_state_co_18,base.co
182017,182017,SAN VICENTE DEL CAGUÁN,18753,8,res_country_state_co_18,base.co
182018,182018,SAN VICENTE DEL CAGUÁN,18753,8,res_country_state_co_18,base.co
182019,182019,SAN VICENTE DEL CAGUÁN,18753,8,res_country_state_co_18,base.co
182050,182050,PUERTO RICO,18592,8,res_country_state_co_18,base.co
182057,182057,PUERTO RICO,18592,8,res_country_state_co_18,base.co
182058,182058,PUERTO RICO,18592,8,res_country_state_co_18,base.co
182059,182059,PUERTO RICO,18592,8,res_country_state_co_18,base.co
183010,183010,CARTAGENA DEL CHAIRÁ,18150,8,res_country_state_co_18,base.co
183017,183017,CARTAGENA DEL CHAIRÁ,18150,8,res_country_state_co_18,base.co
183018,183018,CARTAGENA DEL CHAIRÁ,18150,8,res_country_state_co_18,base.co
183019,183019,CARTAGENA DEL CHAIRÁ,18150,8,res_country_state_co_18,base.co
183027,183027,CARTAGENA DEL CHAIRÁ,18150,8,res_country_state_co_18,base.co
184010,184010,SOLANO,18756,8,res_country_state_co_18,base.co
184017,184017,SOLANO,18756,8,res_country_state_co_18,base.co
184018,184018,SOLANO,18756,8,res_country_state_co_18,base.co
184019,184019,SOLANO,18756,8,res_country_state_co_18,base.co
185010,185010,MORELIA,18479,8,res_country_state_co_18,base.co
185017,185017,MORELIA,18479,8,res_country_state_co_18,base.co
185018,185018,MORELIA,18479,8,res_country_state_co_18,base.co
185030,185030,MILÁN,18460,8,res_country_state_co_18,base.co
185037,185037,MILÁN,18460,8,res_country_state_co_18,base.co
185038,185038,MILÁN,18460,8,res_country_state_co_18,base.co
185050,185050,VALPARAÍSO,18860,8,res_country_state_co_18,base.co
185057,185057,VALPARAÍSO,18860,8,res_country_state_co_18,base.co
185058,185058,VALPARAÍSO,18860,8,res_country_state_co_18,base.co
185070,185070,SOLITA,18785,8,res_country_state_co_18,base.co
185077,185077,SOLITA,18785,8,res_country_state_co_18,base.co
185078,185078,SOLITA,18785,8,res_country_state_co_18,base.co
186010,186010,BELÉN DE LOS ANDAQUÍES,18094,8,res_country_state_co_18,base.co
186017,186017,BELÉN DE LOS ANDAQUÍES,18094,8,res_country_state_co_18,base.co
186018,186018,BELÉN DE LOS ANDAQUÍES,18094,8,res_country_state_co_18,base.co
186030,186030,l10n_co_dian_data.res_city_co_18029,18029,8,res_country_state_co_18,base.co
186037,186037,l10n_co_dian_data.res_city_co_18029,18029,8,res_country_state_co_18,base.co
186038,186038,l10n_co_dian_data.res_city_co_18029,18029,8,res_country_state_co_18,base.co
186050,186050,CURILLO,18205,8,res_country_state_co_18,base.co
186057,186057,CURILLO,18205,8,res_country_state_co_18,base.co
186058,186058,CURILLO,18205,8,res_country_state_co_18,base.co
186059,186059,CURILLO,18205,8,res_country_state_co_18,base.co
186070,186070,SAN JOSÉ DEL FRAGUA,18610,8,res_country_state_co_18,base.co
186077,186077,SAN JOSÉ DEL FRAGUA,18610,8,res_country_state_co_18,base.co
186078,186078,SAN JOSÉ DEL FRAGUA,18610,8,res_country_state_co_18,base.co
190001,190001,POPAYÁN,19001,2,res_country_state_co_19,base.co
190002,190002,POPAYÁN,19001,2,res_country_state_co_19,base.co
190003,190003,POPAYÁN,19001,2,res_country_state_co_19,base.co
190004,190004,POPAYÁN,19001,2,res_country_state_co_19,base.co
190007,190007,POPAYÁN,19001,2,res_country_state_co_19,base.co
190008,190008,POPAYÁN,19001,2,res_country_state_co_19,base.co
190009,190009,POPAYÁN,19001,2,res_country_state_co_19,base.co
190017,190017,POPAYÁN,19001,2,res_country_state_co_19,base.co
190018,190018,POPAYÁN,19001,2,res_country_state_co_19,base.co
190501,190501,CAJIBÍO,19130,2,res_country_state_co_19,base.co
190507,190507,CAJIBÍO,19130,2,res_country_state_co_19,base.co
190508,190508,CAJIBÍO,19130,2,res_country_state_co_19,base.co
190509,190509,CAJIBÍO,19130,2,res_country_state_co_19,base.co
190517,190517,CAJIBÍO,19130,2,res_country_state_co_19,base.co
190518,190518,CAJIBÍO,19130,2,res_country_state_co_19,base.co
190530,190530,PIENDAMÓ,19548,2,res_country_state_co_19,base.co
190537,190537,PIENDAMÓ,19548,2,res_country_state_co_19,base.co
190538,190538,PIENDAMÓ,19548,2,res_country_state_co_19,base.co
190539,190539,PIENDAMÓ,19548,2,res_country_state_co_19,base.co
190547,190547,PIENDAMÓ,19548,2,res_country_state_co_19,base.co
190548,190548,PIENDAMÓ,19548,2,res_country_state_co_19,base.co
190550,190550,MORALES,19473,2,res_country_state_co_19,base.co
190557,190557,MORALES,19473,2,res_country_state_co_19,base.co
190558,190558,MORALES,19473,2,res_country_state_co_19,base.co
190559,190559,MORALES,19473,2,res_country_state_co_19,base.co
190567,190567,MORALES,19473,2,res_country_state_co_19,base.co
190580,190580,SUÁREZ,19780,2,res_country_state_co_19,base.co
190587,190587,SUÁREZ,19780,2,res_country_state_co_19,base.co
190588,190588,SUÁREZ,19780,2,res_country_state_co_19,base.co
190589,190589,SUÁREZ,19780,2,res_country_state_co_19,base.co
190597,190597,SUÁREZ,19780,2,res_country_state_co_19,base.co
191001,191001,BUENOS AIRES,19110,2,res_country_state_co_19,base.co
191007,191007,BUENOS AIRES,19110,2,res_country_state_co_19,base.co
191008,191008,BUENOS AIRES,19110,2,res_country_state_co_19,base.co
191009,191009,BUENOS AIRES,19110,2,res_country_state_co_19,base.co
191017,191017,BUENOS AIRES,19110,2,res_country_state_co_19,base.co
191030,191030,SANTANDER DE QUILICHAO,19698,2,res_country_state_co_19,base.co
191037,191037,SANTANDER DE QUILICHAO,19698,2,res_country_state_co_19,base.co
191038,191038,SANTANDER DE QUILICHAO,19698,2,res_country_state_co_19,base.co
191039,191039,SANTANDER DE QUILICHAO,19698,2,res_country_state_co_19,base.co
191047,191047,SANTANDER DE QUILICHAO,19698,2,res_country_state_co_19,base.co
191048,191048,SANTANDER DE QUILICHAO,19698,2,res_country_state_co_19,base.co
191049,191049,SANTANDER DE QUILICHAO,19698,2,res_country_state_co_19,base.co
191060,191060,VILLA RICA,19845,2,res_country_state_co_19,base.co
191067,191067,VILLA RICA,19845,2,res_country_state_co_19,base.co
191070,191070,CALOTO,19142,2,res_country_state_co_19,base.co
191077,191077,CALOTO,19142,2,res_country_state_co_19,base.co
191078,191078,CALOTO,19142,2,res_country_state_co_19,base.co
191079,191079,CALOTO,19142,2,res_country_state_co_19,base.co
191087,191087,GUACHENÉ,19300,2,res_country_state_co_19,base.co
191088,191088,CALOTO,19142,2,res_country_state_co_19,base.co
191501,191501,PUERTO TEJADA,19573,2,res_country_state_co_19,base.co
191507,191507,PUERTO TEJADA,19573,2,res_country_state_co_19,base.co
191520,191520,MIRANDA,19455,2,res_country_state_co_19,base.co
191527,191527,MIRANDA,19455,2,res_country_state_co_19,base.co
191528,191528,MIRANDA,19455,2,res_country_state_co_19,base.co
191529,191529,MIRANDA,19455,2,res_country_state_co_19,base.co
191540,191540,PADILLA,19513,2,res_country_state_co_19,base.co
191547,191547,PADILLA,19513,2,res_country_state_co_19,base.co
191560,191560,CORINTO,19212,2,res_country_state_co_19,base.co
191567,191567,CORINTO,19212,2,res_country_state_co_19,base.co
191568,191568,CORINTO,19212,2,res_country_state_co_19,base.co
191569,191569,CORINTO,19212,2,res_country_state_co_19,base.co
192001,192001,TORIBÍO,19821,2,res_country_state_co_19,base.co
192007,192007,TORIBÍO,19821,2,res_country_state_co_19,base.co
192008,192008,TORIBÍO,19821,2,res_country_state_co_19,base.co
192009,192009,TORIBÍO,19821,2,res_country_state_co_19,base.co
192020,192020,JAMBALÓ,19364,2,res_country_state_co_19,base.co
192027,192027,JAMBALÓ,19364,2,res_country_state_co_19,base.co
192028,192028,JAMBALÓ,19364,2,res_country_state_co_19,base.co
192029,192029,JAMBALÓ,19364,2,res_country_state_co_19,base.co
192040,192040,CALDONO,19137,2,res_country_state_co_19,base.co
192047,192047,CALDONO,19137,2,res_country_state_co_19,base.co
192048,192048,CALDONO,19137,2,res_country_state_co_19,base.co
192049,192049,CALDONO,19137,2,res_country_state_co_19,base.co
192057,192057,CALDONO,19137,2,res_country_state_co_19,base.co
192070,192070,SILVIA,19743,2,res_country_state_co_19,base.co
192077,192077,SILVIA,19743,2,res_country_state_co_19,base.co
192078,192078,SILVIA,19743,2,res_country_state_co_19,base.co
192079,192079,SILVIA,19743,2,res_country_state_co_19,base.co
192087,192087,SILVIA,19743,2,res_country_state_co_19,base.co
192501,192501,PÁEZ,19517,2,res_country_state_co_19,base.co
192507,192507,PÁEZ,19517,2,res_country_state_co_19,base.co
192508,192508,PÁEZ,19517,2,res_country_state_co_19,base.co
192509,192509,PÁEZ,19517,2,res_country_state_co_19,base.co
192517,192517,PÁEZ,19517,2,res_country_state_co_19,base.co
192518,192518,PÁEZ,19517,2,res_country_state_co_19,base.co
192531,192531,INZÁ,19355,2,res_country_state_co_19,base.co
192537,192537,INZÁ,19355,2,res_country_state_co_19,base.co
192538,192538,INZÁ,19355,2,res_country_state_co_19,base.co
192539,192539,INZÁ,19355,2,res_country_state_co_19,base.co
192547,192547,INZÁ,19355,2,res_country_state_co_19,base.co
192548,192548,INZÁ,19355,2,res_country_state_co_19,base.co
192570,192570,TOTORÓ,19824,2,res_country_state_co_19,base.co
192577,192577,TOTORÓ,19824,2,res_country_state_co_19,base.co
192578,192578,TOTORÓ,19824,2,res_country_state_co_19,base.co
192579,192579,TOTORÓ,19824,2,res_country_state_co_19,base.co
193001,193001,PURACÉ,19585,2,res_country_state_co_19,base.co
193007,193007,PURACÉ,19585,2,res_country_state_co_19,base.co
193008,193008,PURACÉ,19585,2,res_country_state_co_19,base.co
193009,193009,PURACÉ,19585,2,res_country_state_co_19,base.co
193501,193501,SOTARA,19760,2,res_country_state_co_19,base.co
193507,193507,SOTARA,19760,2,res_country_state_co_19,base.co
193508,193508,SOTARA,19760,2,res_country_state_co_19,base.co
193520,193520,TIMBÍO,19807,2,res_country_state_co_19,base.co
193527,193527,TIMBÍO,19807,2,res_country_state_co_19,base.co
193528,193528,TIMBÍO,19807,2,res_country_state_co_19,base.co
193529,193529,TIMBÍO,19807,2,res_country_state_co_19,base.co
193537,193537,TIMBÍO,19807,2,res_country_state_co_19,base.co
193550,193550,ROSAS,19622,2,res_country_state_co_19,base.co
193557,193557,ROSAS,19622,2,res_country_state_co_19,base.co
193558,193558,ROSAS,19622,2,res_country_state_co_19,base.co
193570,193570,EL TAMBO,19256,2,res_country_state_co_19,base.co
193577,193577,EL TAMBO,19256,2,res_country_state_co_19,base.co
193578,193578,EL TAMBO,19256,2,res_country_state_co_19,base.co
193579,193579,EL TAMBO,19256,2,res_country_state_co_19,base.co
193587,193587,EL TAMBO,19256,2,res_country_state_co_19,base.co
193588,193588,EL TAMBO,19256,2,res_country_state_co_19,base.co
193589,193589,EL TAMBO,19256,2,res_country_state_co_19,base.co
193597,193597,EL TAMBO,19256,2,res_country_state_co_19,base.co
194001,194001,LA SIERRA,19392,2,res_country_state_co_19,base.co
194007,194007,LA SIERRA,19392,2,res_country_state_co_19,base.co
194008,194008,LA SIERRA,19392,2,res_country_state_co_19,base.co
194020,194020,LA VEGA,19397,2,res_country_state_co_19,base.co
194027,194027,LA VEGA,19397,2,res_country_state_co_19,base.co
194028,194028,LA VEGA,19397,2,res_country_state_co_19,base.co
194029,194029,LA VEGA,19397,2,res_country_state_co_19,base.co
194037,194037,LA VEGA,19397,2,res_country_state_co_19,base.co
194038,194038,LA VEGA,19397,2,res_country_state_co_19,base.co
194060,194060,SUCRE,19785,2,res_country_state_co_19,base.co
194067,194067,SUCRE,19785,2,res_country_state_co_19,base.co
194068,194068,SUCRE,19785,2,res_country_state_co_19,base.co
194080,194080,ALMAGUER,19022,2,res_country_state_co_19,base.co
194087,194087,ALMAGUER,19022,2,res_country_state_co_19,base.co
194088,194088,ALMAGUER,19022,2,res_country_state_co_19,base.co
194089,194089,ALMAGUER,19022,2,res_country_state_co_19,base.co
194501,194501,SAN SEBASTIÁN,19693,2,res_country_state_co_19,base.co
194507,194507,SAN SEBASTIÁN,19693,2,res_country_state_co_19,base.co
194508,194508,SAN SEBASTIÁN,19693,2,res_country_state_co_19,base.co
194509,194509,SAN SEBASTIÁN,19693,2,res_country_state_co_19,base.co
194520,194520,SANTA ROSA,19701,2,res_country_state_co_19,base.co
194527,194527,SANTA ROSA,19701,2,res_country_state_co_19,base.co
194528,194528,SANTA ROSA,19701,2,res_country_state_co_19,base.co
194550,194550,PIAMONTE,19533,2,res_country_state_co_19,base.co
194557,194557,PIAMONTE,19533,2,res_country_state_co_19,base.co
194558,194558,PIAMONTE,19533,2,res_country_state_co_19,base.co
195001,195001,BOLÍVAR,19100,2,res_country_state_co_19,base.co
195007,195007,BOLÍVAR,19100,2,res_country_state_co_19,base.co
195008,195008,BOLÍVAR,19100,2,res_country_state_co_19,base.co
195009,195009,BOLÍVAR,19100,2,res_country_state_co_19,base.co
195017,195017,BOLÍVAR,19100,2,res_country_state_co_19,base.co
195018,195018,BOLÍVAR,19100,2,res_country_state_co_19,base.co
195019,195019,BOLÍVAR,19100,2,res_country_state_co_19,base.co
195040,195040,FLORENCIA,19290,2,res_country_state_co_19,base.co
195047,195047,FLORENCIA,19290,2,res_country_state_co_19,base.co
195060,195060,MERCADERES,19450,2,res_country_state_co_19,base.co
195067,195067,MERCADERES,19450,2,res_country_state_co_19,base.co
195068,195068,MERCADERES,19450,2,res_country_state_co_19,base.co
